itemId,city,quality,sellOrderPrice,sellOrderPriceDate,buyOrderPrice,buyOrderPriceDate,primaryResource,primaryResourceAmount,secondaryResource,secondaryResourceAmount,bonusCity
T2_HEAD_LEATHER_SET1,"Black Market",2,352,2022-10-17T18:20:00,336,2022-10-18T14:55:00,leather,8,,,Lymhurst
T3_HEAD_LEATHER_SET1,"Black Market",2,1200,2022-10-18T07:00:00,1175,2022-10-18T14:10:00,leather,8,,,Lymhurst
T4_HEAD_LEATHER_SET1,"Black Market",2,1471,2022-10-18T13:20:00,1410,2022-10-18T14:10:00,leather,8,,,Lymhurst
T4_HEAD_LEATHER_SET1@1,"Black Market",2,3065,2022-10-18T00:40:00,3008,2022-10-18T14:10:00,leather,8,,,Lymhurst
T4_HEAD_LEATHER_SET1@2,"Black Market",2,14999,2022-10-18T00:40:00,3008,2022-10-18T14:10:00,leather,8,,,Lymhurst
T4_HEAD_LEATHER_SET1@3,"Black Market",2,0,0001-01-01T00:00:00,18072,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_HEAD_LEATHER_SET1,"Black Market",2,5500,2022-10-18T00:40:00,5264,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_HEAD_LEATHER_SET1@1,"Black Market",2,8800,2022-10-18T00:40:00,4888,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_HEAD_LEATHER_SET1@2,"Black Market",2,29989,2022-10-18T00:40:00,1506,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_HEAD_LEATHER_SET1@3,"Black Market",2,0,0001-01-01T00:00:00,4515,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_HEAD_LEATHER_SET1,"Black Market",2,19882,2022-10-18T14:50:00,8272,2022-10-18T14:50:00,leather,8,,,Lymhurst
T6_HEAD_LEATHER_SET1@1,"Black Market",2,34756,2022-10-18T13:20:00,9789,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_HEAD_LEATHER_SET1@2,"Black Market",2,104997,2022-10-18T13:20:00,40635,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_HEAD_LEATHER_SET1@3,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,leather,8,,,Lymhurst
T7_HEAD_LEATHER_SET1,"Black Market",2,49693,2022-10-17T21:35:00,48945,2022-10-18T14:10:00,leather,8,,,Lymhurst
T7_HEAD_LEATHER_SET1@1,"Black Market",2,107992,2022-10-18T13:20:00,60200,2022-10-18T14:10:00,leather,8,,,Lymhurst
T7_HEAD_LEATHER_SET1@2,"Black Market",2,240488,2022-10-18T13:20:00,102374,2022-10-18T14:10:00,leather,8,,,Lymhurst
T7_HEAD_LEATHER_SET1@3,"Black Market",2,0,0001-01-01T00:00:00,240840,2022-10-18T14:10:00,leather,8,,,Lymhurst
T8_HEAD_LEATHER_SET1,"Black Market",2,143993,2022-10-18T13:20:00,109865,2022-10-18T14:10:00,leather,8,,,Lymhurst
T8_HEAD_LEATHER_SET1@1,"Black Market",2,294487,2022-10-17T21:40:00,280023,2022-10-18T14:10:00,leather,8,,,Lymhurst
T8_HEAD_LEATHER_SET1@2,"Black Market",2,0,0001-01-01T00:00:00,331155,2022-10-18T14:10:00,leather,8,,,Lymhurst
T8_HEAD_LEATHER_SET1@3,"Black Market",2,0,0001-01-01T00:00:00,361260,2022-10-18T14:10:00,leather,8,,,Lymhurst
T2_HEAD_LEATHER_SET2,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,leather,8,,,Lymhurst
T3_HEAD_LEATHER_SET2,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,leather,8,,,Lymhurst
T4_HEAD_LEATHER_SET2,"Black Market",2,1682,2022-10-18T13:15:00,940,2022-10-18T14:10:00,leather,8,,,Lymhurst
T4_HEAD_LEATHER_SET2@1,"Black Market",2,3030,2022-10-18T00:40:00,3008,2022-10-18T14:10:00,leather,8,,,Lymhurst
T4_HEAD_LEATHER_SET2@2,"Black Market",2,0,0001-01-01T00:00:00,10152,2022-10-18T14:10:00,leather,8,,,Lymhurst
T4_HEAD_LEATHER_SET2@3,"Black Market",2,65664,2022-10-17T19:45:00,29367,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_HEAD_LEATHER_SET2,"Black Market",2,5794,2022-10-18T00:40:00,5828,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_HEAD_LEATHER_SET2@1,"Black Market",2,10726,2022-10-18T00:40:00,9024,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_HEAD_LEATHER_SET2@2,"Black Market",2,0,0001-01-01T00:00:00,15813,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_HEAD_LEATHER_SET2@3,"Black Market",2,0,0001-01-01T00:00:00,103845,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_HEAD_LEATHER_SET2,"Black Market",2,20676,2022-10-18T16:30:00,13912,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_HEAD_LEATHER_SET2@1,"Black Market",2,33856,2022-10-18T16:35:00,25602,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_HEAD_LEATHER_SET2@2,"Black Market",2,99390,2022-10-18T13:20:00,40635,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_HEAD_LEATHER_SET2@3,"Black Market",2,0,0001-01-01T00:00:00,117429,2022-10-18T14:10:00,leather,8,,,Lymhurst
T7_HEAD_LEATHER_SET2,"Black Market",2,50911,2022-10-18T14:00:00,21084,2022-10-18T13:20:00,leather,8,,,Lymhurst
T7_HEAD_LEATHER_SET2@1,"Black Market",2,96399,2022-10-17T21:35:00,88795,2022-10-18T14:10:00,leather,8,,,Lymhurst
T7_HEAD_LEATHER_SET2@2,"Black Market",2,214000,2022-10-18T13:20:00,186682,2022-10-18T14:10:00,leather,8,,,Lymhurst
T7_HEAD_LEATHER_SET2@3,"Black Market",2,0,0001-01-01T00:00:00,48168,2022-10-18T14:10:00,leather,8,,,Lymhurst
T8_HEAD_LEATHER_SET2,"Black Market",2,133995,2022-10-18T16:45:00,93310,2022-10-18T16:35:00,leather,8,,,Lymhurst
T8_HEAD_LEATHER_SET2@1,"Black Market",2,257895,2022-10-17T21:40:00,45165,2022-10-18T14:10:00,leather,8,,,Lymhurst
T8_HEAD_LEATHER_SET2@2,"Black Market",2,0,0001-01-01T00:00:00,18063,2022-10-18T14:10:00,leather,8,,,Lymhurst
T8_HEAD_LEATHER_SET2@3,"Black Market",2,0,0001-01-01T00:00:00,1047654,2022-10-18T14:10:00,leather,8,,,Lymhurst
T2_HEAD_LEATHER_SET3,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,leather,8,,,Lymhurst
T3_HEAD_LEATHER_SET3,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,leather,8,,,Lymhurst
T4_HEAD_LEATHER_SET3,"Black Market",2,1535,2022-10-18T14:50:00,1504,2022-10-18T14:55:00,leather,8,,,Lymhurst
T4_HEAD_LEATHER_SET3@1,"Black Market",2,2741,2022-10-18T14:55:00,2632,2022-10-18T14:50:00,leather,8,,,Lymhurst
T4_HEAD_LEATHER_SET3@2,"Black Market",2,12244,2022-10-18T00:40:00,4512,2022-10-18T14:10:00,leather,8,,,Lymhurst
T4_HEAD_LEATHER_SET3@3,"Black Market",2,0,0001-01-01T00:00:00,12048,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_HEAD_LEATHER_SET3,"Black Market",2,5685,2022-10-17T21:05:00,3196,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_HEAD_LEATHER_SET3@1,"Black Market",2,10214,2022-10-18T00:40:00,5640,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_HEAD_LEATHER_SET3@2,"Black Market",2,33665,2022-10-18T00:40:00,15813,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_HEAD_LEATHER_SET3@3,"Black Market",2,0,0001-01-01T00:00:00,10535,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_HEAD_LEATHER_SET3,"Black Market",2,20699,2022-10-18T16:35:00,752,2022-10-18T16:35:00,leather,8,,,Lymhurst
T6_HEAD_LEATHER_SET3@1,"Black Market",2,34788,2022-10-18T13:15:00,12801,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_HEAD_LEATHER_SET3@2,"Black Market",2,103892,2022-10-18T13:20:00,42140,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_HEAD_LEATHER_SET3@3,"Black Market",2,0,0001-01-01T00:00:00,93341,2022-10-18T14:10:00,leather,8,,,Lymhurst
T7_HEAD_LEATHER_SET3,"Black Market",2,58659,2022-10-18T13:20:00,46686,2022-10-18T14:10:00,leather,8,,,Lymhurst
T7_HEAD_LEATHER_SET3@1,"Black Market",2,118895,2022-10-18T13:15:00,79765,2022-10-18T14:10:00,leather,8,,,Lymhurst
T7_HEAD_LEATHER_SET3@2,"Black Market",2,0,0001-01-01T00:00:00,174638,2022-10-18T14:10:00,leather,8,,,Lymhurst
T7_HEAD_LEATHER_SET3@3,"Black Market",2,0,0001-01-01T00:00:00,379323,2022-10-18T14:10:00,leather,8,,,Lymhurst
T8_HEAD_LEATHER_SET3,"Black Market",2,130881,2022-10-17T21:40:00,85785,2022-10-18T14:10:00,leather,8,,,Lymhurst
T8_HEAD_LEATHER_SET3@1,"Black Market",2,285989,2022-10-17T21:40:00,27099,2022-10-18T14:10:00,leather,8,,,Lymhurst
T8_HEAD_LEATHER_SET3@2,"Black Market",2,0,0001-01-01T00:00:00,246861,2022-10-18T14:10:00,leather,8,,,Lymhurst
T8_HEAD_LEATHER_SET3@3,"Black Market",2,0,0001-01-01T00:00:00,686394,2022-10-18T14:10:00,leather,8,,,Lymhurst
T2_ARMOR_LEATHER_SET1,"Black Market",2,0,0001-01-01T00:00:00,94,2022-10-18T14:55:00,leather,16,,,Thetford
T3_ARMOR_LEATHER_SET1,"Black Market",2,2421,2022-10-18T16:30:00,1974,2022-10-18T16:35:00,leather,16,,,Thetford
T4_ARMOR_LEATHER_SET1,"Black Market",2,3160,2022-10-18T13:20:00,3008,2022-10-18T14:10:00,leather,16,,,Thetford
T4_ARMOR_LEATHER_SET1@1,"Black Market",2,5233,2022-10-18T14:30:00,752,2022-10-18T14:10:00,leather,16,,,Thetford
T4_ARMOR_LEATHER_SET1@2,"Black Market",2,0,0001-01-01T00:00:00,2259,2022-10-18T14:10:00,leather,16,,,Thetford
T4_ARMOR_LEATHER_SET1@3,"Black Market",2,0,0001-01-01T00:00:00,51170,2022-10-18T14:10:00,leather,16,,,Thetford
T5_ARMOR_LEATHER_SET1,"Black Market",2,12059,2022-10-18T14:30:00,10904,2022-10-18T14:30:00,leather,16,,,Thetford
T5_ARMOR_LEATHER_SET1@1,"Black Market",2,17462,2022-10-18T14:30:00,8283,2022-10-18T14:30:00,leather,16,,,Thetford
T5_ARMOR_LEATHER_SET1@2,"Black Market",2,0,0001-01-01T00:00:00,48160,2022-10-18T14:10:00,leather,16,,,Thetford
T5_ARMOR_LEATHER_SET1@3,"Black Market",2,0,0001-01-01T00:00:00,75275,2022-10-18T14:10:00,leather,16,,,Thetford
T6_ARMOR_LEATHER_SET1,"Black Market",2,47447,2022-10-18T14:10:00,9036,2022-10-18T14:10:00,leather,16,,,Thetford
T6_ARMOR_LEATHER_SET1@1,"Black Market",2,68813,2022-10-17T21:20:00,27090,2022-10-18T14:10:00,leather,16,,,Thetford
T6_ARMOR_LEATHER_SET1@2,"Black Market",2,195716,2022-10-18T13:20:00,48176,2022-10-18T14:10:00,leather,16,,,Thetford
T6_ARMOR_LEATHER_SET1@3,"Black Market",2,0,0001-01-01T00:00:00,162567,2022-10-18T14:10:00,leather,16,,,Thetford
T7_ARMOR_LEATHER_SET1,"Black Market",2,124994,2022-10-18T13:25:00,52675,2022-10-18T14:10:00,leather,16,,,Thetford
T7_ARMOR_LEATHER_SET1@1,"Black Market",2,219856,2022-10-18T13:25:00,162594,2022-10-18T14:10:00,leather,16,,,Thetford
T7_ARMOR_LEATHER_SET1@2,"Black Market",2,535969,2022-10-18T13:20:00,60210,2022-10-18T14:10:00,leather,16,,,Thetford
T7_ARMOR_LEATHER_SET1@3,"Black Market",2,0,0001-01-01T00:00:00,481680,2022-10-18T14:10:00,leather,16,,,Thetford
T8_ARMOR_LEATHER_SET1,"Black Market",2,259995,2022-10-18T13:25:00,207759,2022-10-18T14:10:00,leather,16,,,Thetford
T8_ARMOR_LEATHER_SET1@1,"Black Market",2,475821,2022-10-17T21:35:00,24084,2022-10-18T14:10:00,leather,16,,,Thetford
T8_ARMOR_LEATHER_SET1@2,"Black Market",2,0,0001-01-01T00:00:00,602100,2022-10-18T14:10:00,leather,16,,,Thetford
T8_ARMOR_LEATHER_SET1@3,"Black Market",2,0,0001-01-01T00:00:00,722520,2022-10-18T06:55:00,leather,16,,,Thetford
T2_ARMOR_LEATHER_SET2,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,leather,16,,,Thetford
T3_ARMOR_LEATHER_SET2,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,leather,16,,,Thetford
T4_ARMOR_LEATHER_SET2,"Black Market",2,3989,2022-10-18T14:30:00,3948,2022-10-18T14:10:00,leather,16,,,Thetford
T4_ARMOR_LEATHER_SET2@1,"Black Market",2,6090,2022-10-18T14:30:00,6016,2022-10-18T14:30:00,leather,16,,,Thetford
T4_ARMOR_LEATHER_SET2@2,"Black Market",2,0,0001-01-01T00:00:00,16566,2022-10-18T14:10:00,leather,16,,,Thetford
T4_ARMOR_LEATHER_SET2@3,"Black Market",2,0,0001-01-01T00:00:00,82775,2022-10-18T14:10:00,leather,16,,,Thetford
T5_ARMOR_LEATHER_SET2,"Black Market",2,11941,2022-10-18T14:30:00,11656,2022-10-18T14:30:00,leather,16,,,Thetford
T5_ARMOR_LEATHER_SET2@1,"Black Market",2,18349,2022-10-18T16:35:00,5271,2022-10-18T14:30:00,leather,16,,,Thetford
T5_ARMOR_LEATHER_SET2@2,"Black Market",2,49670,2022-10-17T19:45:00,37625,2022-10-18T14:10:00,leather,16,,,Thetford
T5_ARMOR_LEATHER_SET2@3,"Black Market",2,0,0001-01-01T00:00:00,186682,2022-10-18T14:10:00,leather,16,,,Thetford
T6_ARMOR_LEATHER_SET2,"Black Market",2,47423,2022-10-18T13:20:00,22590,2022-10-18T14:10:00,leather,16,,,Thetford
T6_ARMOR_LEATHER_SET2@1,"Black Market",2,63489,2022-10-18T13:20:00,9030,2022-10-18T14:10:00,leather,16,,,Thetford
T6_ARMOR_LEATHER_SET2@2,"Black Market",2,0,0001-01-01T00:00:00,12044,2022-10-18T14:10:00,leather,16,,,Thetford
T6_ARMOR_LEATHER_SET2@3,"Black Market",2,0,0001-01-01T00:00:00,48168,2022-10-18T14:10:00,leather,16,,,Thetford
T7_ARMOR_LEATHER_SET2,"Black Market",2,113496,2022-10-18T16:35:00,81270,2022-10-18T16:15:00,leather,16,,,Thetford
T7_ARMOR_LEATHER_SET2@1,"Black Market",2,0,0001-01-01T00:00:00,96352,2022-10-18T14:10:00,leather,16,,,Thetford
T7_ARMOR_LEATHER_SET2@2,"Black Market",2,0,0001-01-01T00:00:00,445554,2022-10-18T14:10:00,leather,16,,,Thetford
T7_ARMOR_LEATHER_SET2@3,"Black Market",2,0,0001-01-01T00:00:00,746604,2022-10-18T14:10:00,leather,16,,,Thetford
T8_ARMOR_LEATHER_SET2,"Black Market",2,218999,2022-10-18T16:35:00,180660,2022-10-18T16:35:00,leather,16,,,Thetford
T8_ARMOR_LEATHER_SET2@1,"Black Market",2,492999,2022-10-17T21:40:00,72252,2022-10-18T14:10:00,leather,16,,,Thetford
T8_ARMOR_LEATHER_SET2@2,"Black Market",2,0,0001-01-01T00:00:00,144504,2022-10-18T14:10:00,leather,16,,,Thetford
T8_ARMOR_LEATHER_SET2@3,"Black Market",2,0,0001-01-01T00:00:00,818856,2022-10-18T14:10:00,leather,16,,,Thetford
T2_ARMOR_LEATHER_SET3,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,leather,16,,,Thetford
T3_ARMOR_LEATHER_SET3,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,leather,16,,,Thetford
T4_ARMOR_LEATHER_SET3,"Black Market",2,2182,2022-10-18T16:15:00,2068,2022-10-18T16:15:00,leather,16,,,Thetford
T4_ARMOR_LEATHER_SET3@1,"Black Market",2,4527,2022-10-17T20:50:00,4512,2022-10-18T14:10:00,leather,16,,,Thetford
T4_ARMOR_LEATHER_SET3@2,"Black Market",2,0,0001-01-01T00:00:00,6024,2022-10-18T14:10:00,leather,16,,,Thetford
T4_ARMOR_LEATHER_SET3@3,"Black Market",2,0,0001-01-01T00:00:00,67725,2022-10-18T14:10:00,leather,16,,,Thetford
T5_ARMOR_LEATHER_SET3,"Black Market",2,9995,2022-10-18T12:15:00,10528,2022-10-18T14:10:00,leather,16,,,Thetford
T5_ARMOR_LEATHER_SET3@1,"Black Market",2,16281,2022-10-18T16:35:00,15813,2022-10-18T16:30:00,leather,16,,,Thetford
T5_ARMOR_LEATHER_SET3@2,"Black Market",2,0,0001-01-01T00:00:00,24080,2022-10-18T14:10:00,leather,16,,,Thetford
T5_ARMOR_LEATHER_SET3@3,"Black Market",2,0,0001-01-01T00:00:00,18066,2022-10-18T14:10:00,leather,16,,,Thetford
T6_ARMOR_LEATHER_SET3,"Black Market",2,39885,2022-10-18T16:15:00,14307,2022-10-18T16:15:00,leather,16,,,Thetford
T6_ARMOR_LEATHER_SET3@1,"Black Market",2,70090,2022-10-18T13:20:00,7525,2022-10-17T20:35:00,leather,16,,,Thetford
T6_ARMOR_LEATHER_SET3@2,"Black Market",2,0,0001-01-01T00:00:00,75275,2022-10-18T14:10:00,leather,16,,,Thetford
T6_ARMOR_LEATHER_SET3@3,"Black Market",2,0,0001-01-01T00:00:00,421470,2022-10-18T14:10:00,leather,16,,,Thetford
T7_ARMOR_LEATHER_SET3,"Black Market",2,116317,2022-10-18T16:35:00,115885,2022-10-18T16:50:00,leather,16,,,Thetford
T7_ARMOR_LEATHER_SET3@1,"Black Market",2,213790,2022-10-17T21:30:00,168616,2022-10-18T14:10:00,leather,16,,,Thetford
T7_ARMOR_LEATHER_SET3@2,"Black Market",2,469698,2022-10-18T13:20:00,204714,2022-10-18T14:10:00,leather,16,,,Thetford
T7_ARMOR_LEATHER_SET3@3,"Black Market",2,0,0001-01-01T00:00:00,144504,2022-10-18T14:10:00,leather,16,,,Thetford
T8_ARMOR_LEATHER_SET3,"Black Market",2,263982,2022-10-17T21:35:00,54198,2022-10-18T16:25:00,leather,16,,,Thetford
T8_ARMOR_LEATHER_SET3@1,"Black Market",2,511881,2022-10-17T21:35:00,463617,2022-10-18T16:25:00,leather,16,,,Thetford
T8_ARMOR_LEATHER_SET3@2,"Black Market",2,0,0001-01-01T00:00:00,602100,2022-10-18T16:25:00,leather,16,,,Thetford
T8_ARMOR_LEATHER_SET3@3,"Black Market",2,0,0001-01-01T00:00:00,674352,2022-10-18T16:25:00,leather,16,,,Thetford
T2_SHOES_LEATHER_SET1,"Black Market",2,0,0001-01-01T00:00:00,336,2022-10-18T14:55:00,leather,8,,,Lymhurst
T3_SHOES_LEATHER_SET1,"Black Market",2,0,0001-01-01T00:00:00,1269,2022-10-18T14:10:00,leather,8,,,Lymhurst
T4_SHOES_LEATHER_SET1,"Black Market",2,1404,2022-10-18T13:25:00,1316,2022-10-18T14:10:00,leather,8,,,Lymhurst
T4_SHOES_LEATHER_SET1@1,"Black Market",2,3440,2022-10-18T14:55:00,3196,2022-10-18T14:10:00,leather,8,,,Lymhurst
T4_SHOES_LEATHER_SET1@2,"Black Market",2,0,0001-01-01T00:00:00,376,2022-10-18T14:10:00,leather,8,,,Lymhurst
T4_SHOES_LEATHER_SET1@3,"Black Market",2,0,0001-01-01T00:00:00,45180,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_SHOES_LEATHER_SET1,"Black Market",2,6068,2022-10-17T21:10:00,6016,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_SHOES_LEATHER_SET1@1,"Black Market",2,0,0001-01-01T00:00:00,9024,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_SHOES_LEATHER_SET1@2,"Black Market",2,0,0001-01-01T00:00:00,21084,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_SHOES_LEATHER_SET1@3,"Black Market",2,0,0001-01-01T00:00:00,36120,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_SHOES_LEATHER_SET1,"Black Market",2,25997,2022-10-17T21:30:00,3008,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_SHOES_LEATHER_SET1@1,"Black Market",2,36779,2022-10-18T13:25:00,15060,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_SHOES_LEATHER_SET1@2,"Black Market",2,106868,2022-10-18T13:20:00,40635,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_SHOES_LEATHER_SET1@3,"Black Market",2,0,0001-01-01T00:00:00,219803,2022-10-18T14:10:00,leather,8,,,Lymhurst
T7_SHOES_LEATHER_SET1,"Black Market",2,61982,2022-10-18T13:50:00,55722,2022-10-18T14:10:00,leather,8,,,Lymhurst
T7_SHOES_LEATHER_SET1@1,"Black Market",2,126999,2022-10-18T16:50:00,70735,2022-10-18T16:50:00,leather,8,,,Lymhurst
T7_SHOES_LEATHER_SET1@2,"Black Market",2,0,0001-01-01T00:00:00,63231,2022-10-18T14:10:00,leather,8,,,Lymhurst
T7_SHOES_LEATHER_SET1@3,"Black Market",2,0,0001-01-01T00:00:00,535869,2022-10-18T14:10:00,leather,8,,,Lymhurst
T8_SHOES_LEATHER_SET1,"Black Market",2,169497,2022-10-17T21:40:00,37625,2022-10-18T14:10:00,leather,8,,,Lymhurst
T8_SHOES_LEATHER_SET1@1,"Black Market",2,0,0001-01-01T00:00:00,264968,2022-10-18T14:10:00,leather,8,,,Lymhurst
T8_SHOES_LEATHER_SET1@2,"Black Market",2,0,0001-01-01T00:00:00,240840,2022-10-18T14:10:00,leather,8,,,Lymhurst
T8_SHOES_LEATHER_SET1@3,"Black Market",2,0,0001-01-01T00:00:00,830898,2022-10-18T14:10:00,leather,8,,,Lymhurst
T2_SHOES_LEATHER_SET2,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,leather,8,,,Lymhurst
T3_SHOES_LEATHER_SET2,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,leather,8,,,Lymhurst
T4_SHOES_LEATHER_SET2,"Black Market",2,1307,2022-10-18T16:50:00,282,2022-10-18T14:55:00,leather,8,,,Lymhurst
T4_SHOES_LEATHER_SET2@1,"Black Market",2,1999,2022-10-17T21:15:00,188,2022-10-18T14:10:00,leather,8,,,Lymhurst
T4_SHOES_LEATHER_SET2@2,"Black Market",2,0,0001-01-01T00:00:00,2256,2022-10-18T14:10:00,leather,8,,,Lymhurst
T4_SHOES_LEATHER_SET2@3,"Black Market",2,0,0001-01-01T00:00:00,51204,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_SHOES_LEATHER_SET2,"Black Market",2,5397,2022-10-18T12:45:00,4136,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_SHOES_LEATHER_SET2@1,"Black Market",2,7896,2022-10-18T06:35:00,2256,2022-10-18T06:35:00,leather,8,,,Lymhurst
T5_SHOES_LEATHER_SET2@2,"Black Market",2,0,0001-01-01T00:00:00,27108,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_SHOES_LEATHER_SET2@3,"Black Market",2,117989,2022-10-17T17:55:00,105350,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_SHOES_LEATHER_SET2,"Black Market",2,22600,2022-10-18T13:20:00,1880,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_SHOES_LEATHER_SET2@1,"Black Market",2,39893,2022-10-17T21:35:00,3012,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_SHOES_LEATHER_SET2@2,"Black Market",2,102916,2022-10-18T13:25:00,24080,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_SHOES_LEATHER_SET2@3,"Black Market",2,0,0001-01-01T00:00:00,177649,2022-10-18T14:10:00,leather,8,,,Lymhurst
T7_SHOES_LEATHER_SET2,"Black Market",2,64794,2022-10-17T21:35:00,63252,2022-10-18T14:10:00,leather,8,,,Lymhurst
T7_SHOES_LEATHER_SET2@1,"Black Market",2,117000,2022-10-17T21:35:00,84280,2022-10-18T14:10:00,leather,8,,,Lymhurst
T7_SHOES_LEATHER_SET2@2,"Black Market",2,322784,2022-10-18T13:25:00,48176,2022-10-18T14:10:00,leather,8,,,Lymhurst
T7_SHOES_LEATHER_SET2@3,"Black Market",2,0,0001-01-01T00:00:00,12042,2022-10-18T14:10:00,leather,8,,,Lymhurst
T8_SHOES_LEATHER_SET2,"Black Market",2,126870,2022-10-18T04:50:00,43645,2022-10-18T14:10:00,leather,8,,,Lymhurst
T8_SHOES_LEATHER_SET2@1,"Black Market",2,267993,2022-10-17T21:40:00,168616,2022-10-18T14:10:00,leather,8,,,Lymhurst
T8_SHOES_LEATHER_SET2@2,"Black Market",2,0,0001-01-01T00:00:00,355239,2022-10-18T14:10:00,leather,8,,,Lymhurst
T8_SHOES_LEATHER_SET2@3,"Black Market",2,0,0001-01-01T00:00:00,578016,2022-10-18T14:10:00,leather,8,,,Lymhurst
T2_SHOES_LEATHER_SET3,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,leather,8,,,Lymhurst
T3_SHOES_LEATHER_SET3,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,leather,8,,,Lymhurst
T4_SHOES_LEATHER_SET3,"Black Market",2,1471,2022-10-18T13:20:00,1410,2022-10-18T14:10:00,leather,8,,,Lymhurst
T4_SHOES_LEATHER_SET3@1,"Black Market",2,3354,2022-10-17T20:45:00,3196,2022-10-18T14:10:00,leather,8,,,Lymhurst
T4_SHOES_LEATHER_SET3@2,"Black Market",2,0,0001-01-01T00:00:00,9776,2022-10-18T14:10:00,leather,8,,,Lymhurst
T4_SHOES_LEATHER_SET3@3,"Black Market",2,0,0001-01-01T00:00:00,70782,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_SHOES_LEATHER_SET3,"Black Market",2,0,0001-01-01T00:00:00,6768,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_SHOES_LEATHER_SET3@1,"Black Market",2,0,0001-01-01T00:00:00,752,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_SHOES_LEATHER_SET3@2,"Black Market",2,0,0001-01-01T00:00:00,11295,2022-10-18T14:10:00,leather,8,,,Lymhurst
T5_SHOES_LEATHER_SET3@3,"Black Market",2,0,0001-01-01T00:00:00,91805,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_SHOES_LEATHER_SET3,"Black Market",2,24744,2022-10-18T13:20:00,8648,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_SHOES_LEATHER_SET3@1,"Black Market",2,38644,2022-10-17T21:30:00,30873,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_SHOES_LEATHER_SET3@2,"Black Market",2,0,0001-01-01T00:00:00,93310,2022-10-18T14:10:00,leather,8,,,Lymhurst
T6_SHOES_LEATHER_SET3@3,"Black Market",2,0,0001-01-01T00:00:00,180660,2022-10-18T14:10:00,leather,8,,,Lymhurst
T7_SHOES_LEATHER_SET3,"Black Market",2,58099,2022-10-18T13:25:00,57981,2022-10-18T14:10:00,leather,8,,,Lymhurst
T7_SHOES_LEATHER_SET3@1,"Black Market",2,120795,2022-10-18T13:20:00,36120,2022-10-18T14:10:00,leather,8,,,Lymhurst
